candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.7747	body_health_life/reproduction_birth / udder / birth / milk	20	17	17	42	0.05982227	0.3088	0.9524	0.6905	5,6,7,8,11,14,17,18,20,22,27,28,29,32,34,37,38,44,47,48	ء ت ي ج ن ن ح و ر د ع و د ف ع ر ء ي ر ب ب ر ح م ر ف ع س ج ر س ق ط ص ف ف ع ذ ب ف ك ه ق و م ك ذ ب و ك ء	theme:body_health_life/reproduction_birth(140.4643); kw:udder(79.4023); kw:birth(61.873); kw:milk(57.4546); kw:womb(53.335); kw:pregnancy(51.8423); kw:dairy(48.8874); kw:camel(46.3334)	ر ف ع:B007:رفع اللبن في الضرع → د ف ع:B009:دفع اللبن في الضرع قبل النتاج
C002	0.7736	grave / body_health_life/mortality_death / burial / death	11	10	10	13	0.06183686	0.2889	1.0	1.0	3,4,17,18,21,23,27,29,38,41,42	ب ي ت ج ح م ج ن ن ر ه ن س ل م س م م غ ي ب ك ف ر ن ز ع ن ش ر	kw:grave(75.5784); theme:body_health_life/mortality_death(68.2453); kw:burial(67.7508); kw:death(67.1308); kw:tomb(36.9273); kw:interment(35.7766); kw:afterlife(33.004); kw:corpse(31.7301)	ج ن ن:B009:مواراة الميت → ر ه ن:B006:قبر مضمون للميت
C003	0.7718	darkness / night / time / calendar	17	14	16	39	0.05663751	0.3305	1.0	0.6923	4,9,13,15,16,17,20,25,26,28,29,42,44,45,46,48,49	ب ي ت ج ن ن ح ي ن د ب ر س ح ر س ر ر س ق ط س و ي ش ف ق ق ب ل ك س ف ك ف ر ل ي ل ي و م	kw:darkness(100.5981); kw:night(93.8324); kw:time(54.0886); kw:calendar(48.4301); kw:cycle(36.578); theme:time_measure_quantity/sequence_cycle(34.8771); kw:astronomy(32.1222); theme:land_water_sky/sky_astronomy(31.7406)	س ق ط:B011:سقطا الليل أوله وآخره → ل ي ل:B001:الليل خلاف النهار وظلمته
C004	0.7712	space_form_boundary/place_location / residence / stay / settlement	18	11	12	21	0.06036842	0.3231	1.0	0.6667	7,14,16,17,18,19,21,22,26,28,29,32,33,34,36,37,46,48	ء ر ض ب ل ل ح ي ن ر ب ب ر ه ن غ ن ي ق و م ك و ن ل ح م ن ع م و ق ع	theme:space_form_boundary/place_location(67.4464); kw:residence(63.0508); kw:stay(59.9777); kw:settlement(51.5428); kw:attachment(37.1238); kw:place(30.9257); kw:abode(30.4895); kw:station(27.8525)	ر ب ب:B007:لزوم وإقامة ودوام → ر ه ن:B002:ثبوت وإقامة ودوام
C005	0.7675	plant / pasture / herb / agriculture_food/plant_vegetation	16	14	14	36	0.05840769	0.3956	0.9722	0.6389	3,7,13,15,16,17,18,19,23,29,30,32,36,37,48,49	ء ر ض ج ن ن ح ل م د ع ع ر ب ب ر ق ق س ح ر ش ر ب ش ع ر ص ل ي ن ج م ن ز ع ن ش ر ه ن ء	kw:plant(80.3546); kw:pasture(69.193); kw:herb(63.231); theme:agriculture_food/plant_vegetation(62.3856); kw:ecology(61.386); kw:vegetation(45.8021); kw:flora(44.316); kw:growth(42.1427)	ش ر ب:B014:أرض ونبت ريان → ش ع ر:B002:نبات كثيف كالشَّعر
C006	0.7662	sky / cloud / land_water_sky/weather_climate / ceiling	15	12	12	27	0.05900449	0.4091	1.0	0.6296	5,7,9,16,17,18,20,21,27,29,36,37,44,47,48	ء ر ض ر ب ب س ح ب س ق ف س م و ص ب ر ع ذ ب ع ي ن ك س ف ك ل ل ن ع م و ق ع	kw:sky(83.8128); kw:cloud(74.8331); theme:land_water_sky/weather_climate(51.354); kw:ceiling(35.7766); kw:rain(35.5423); kw:overhead(34.884); kw:meteorology(28.7797); kw:cosmology(27.7169)	س ق ف:B001:السقف العالي → س م و:B004:السماء وما علا فأظل
C007	0.7655	path / road / track / movement_travel/navigation_route	13	9	9	19	0.06020069	0.5278	1.0	0.6842	9,16,18,19,21,22,27,31,34,37,38,43,44	ء ت ي خ ز ن ر ك م س م م ش ر ك ع م ل ل ح م م ع ع م و ر	kw:path(87.3052); kw:road(65.4624); kw:track(44.6404); theme:movement_travel/navigation_route(41.4217); kw:route(39.4154); kw:thoroughfare(34.884); kw:navigation(32.081); kw:movement(29.8714)	م و ر:B006:الطريق لكثرة التردد → ر ك م:B002:أثر الطريق المتراكم بالمارة
C008	0.7632	space_form_boundary/place_location / residence / stay / settlement	18	13	14	27	0.0602027	0.3	1.0	0.7037	7,14,16,17,18,19,21,23,26,28,29,32,34,36,37,38,46,48	ء ت ي ء ر ض ء ه ل ح م د ح ي ن ر ب ب ر ه ن غ ن ي ق و م ك و ن ن ز ع ن ص ر ن ع م	theme:space_form_boundary/place_location(78.6875); kw:residence(63.0508); kw:stay(59.9777); kw:settlement(51.5428); kw:abode(30.4895); kw:station(27.8525); kw:permanence(27.4588); kw:dwelling(26.8781)	ر ب ب:B007:لزوم وإقامة ودوام → ر ه ن:B002:ثبوت وإقامة ودوام
C009	0.763	space_form_boundary/place_location / residence / stay / dwelling	18	12	12	20	0.06002828	0.303	1.0	0.65	4,7,14,16,17,18,19,20,21,26,28,29,32,34,36,37,46,48	ء ر ض ب ي ت ح ي ن ر ب ب ر ه ن س ر ر ع م ر غ ن ي ق و م ك و ن ن ع م و ق ع	theme:space_form_boundary/place_location(78.6875); kw:residence(75.661); kw:stay(59.9777); kw:dwelling(53.7561); kw:settlement(51.5428); kw:habitation(37.0293); kw:lodging(30.4895); kw:abode(30.4895)	ر ب ب:B007:لزوم وإقامة ودوام → ر ه ن:B002:ثبوت وإقامة ودوام
C010	0.7622	language_communication/writing_text / writing / law_governance/authority_governance / literacy	12	10	13	24	0.06156018	0.3243	0.9583	0.8333	2,3,5,7,16,19,21,32,37,38,41,48	ء م ر ر ف ع ر ق ق س ط ر س ل ط ص ب ر ع م ل ك ت ب ن ش ر و ق ع	theme:language_communication/writing_text(146.2228); kw:writing(66.4155); theme:law_governance/authority_governance(60.6535); kw:literacy(44.6404); kw:bureaucracy(36.9273); kw:governance(33.7797); kw:documentation(33.5381); kw:page(33.5381)	ك ت ب:B002:نظم الحروف واسم المكتوب → و ق ع:B011:توقيع الكتاب وأثره
C011	0.7568	body_health_life/reproduction_birth / udder / body_health_life/life_stage_aging / youth	19	17	17	37	0.06225089	0.2721	0.9459	0.7297	5,7,8,11,14,16,17,18,20,22,24,28,29,34,37,40,42,44,48	ث ق ل ج ن ن ح د ث ح و ر د ع و د ف ع ر ء ي ر ب ب ر ح م ر ف ع ر و د س و ي ص ف ف غ ل م ف ك ه ك ذ ب و ك ء	theme:body_health_life/reproduction_birth(92.3051); kw:udder(79.4023); theme:body_health_life/life_stage_aging(76.4256); kw:youth(65.9276); kw:milk(57.4546); kw:pregnancy(51.8423); kw:birth(49.4984); kw:dairy(48.8874)	ر ف ع:B007:رفع اللبن في الضرع → د ف ع:B009:دفع اللبن في الضرع قبل النتاج
C012	0.7567	fragrance / plant / herb / perfume	18	14	15	32	0.05895248	0.3077	0.9688	0.6562	3,7,15,17,18,19,21,23,24,29,30,32,35,36,37,42,48,49	ء ر ض ج ن ن ح ل م خ ل ق ذ ر ر ر ب ب س ح ر ش ر ب ش ع ر ك ف ر ل ء ل ء ن ج م ن ز ع ن ش ر	kw:fragrance(78.2852); kw:plant(70.3103); kw:herb(63.231); kw:perfume(55.1716); theme:agriculture_food/plant_vegetation(54.5874); kw:ecology(51.155); kw:vegetation(45.8021); kw:flora(44.316)	ش ر ب:B014:أرض ونبت ريان → ش ع ر:B002:نبات كثيف كالشَّعر
C013	0.7557	vegetation / herb / plant / agriculture_food/plant_vegetation	16	12	13	34	0.05916362	0.4416	0.9706	0.5882	3,7,10,15,17,18,19,20,23,29,30,32,36,37,48,49	ء ر ض ج ب ل ج ن ن ح ل م ر ب ب ز و ج س ح ر ش ر ب ش ع ر ن ج م ن ز ع ن ش ر	kw:vegetation(68.7031); kw:herb(63.231); kw:plant(60.266); theme:agriculture_food/plant_vegetation(54.5874); kw:ecology(51.155); kw:agriculture(49.2943); kw:flora(44.316); kw:growth(42.1427)	ش ر ب:B014:أرض ونبت ريان → ش ع ر:B002:نبات كثيف كالشَّعر
C014	0.7552	claim / attachment / affiliation / accusation	14	10	10	11	0.0668651	0.2444	1.0	0.9091	11,14,19,21,22,23,26,27,28,30,31,33,38,44	ء ك ل د ع و س ل م س م م ش ر ب ق و ل ك ذ ب ل ح ق ل ح م ن ز ع	kw:claim(55.9858); kw:attachment(37.1238); kw:affiliation(29.1436); kw:accusation(27.7169); kw:captivity(27.2163); kw:law(26.904); kw:lineage(21.6711); theme:kinship_society/social_relations(20.7878)	ش ر ب:B010:دعوى ما لم يشرب → ق و ل:B005:قول ما لم يكن أو نسبته
C015	0.7519	knowledge / wisdom / cognition_perception/knowledge_learning / epistemology	15	11	12	22	0.05445756	0.3385	1.0	0.6364	7,15,18,21,29,30,32,35,36,37,38,44,46,47,48	ء م ر ب ص ر ب ي ن ح ك م ر ء ي ر ب ب س م ع ش ع ر ش ي ء ع ل م ي ق ن	kw:knowledge(89.6487); kw:wisdom(43.7155); theme:cognition_perception/knowledge_learning(42.7365); kw:epistemology(41.5754); kw:evidence(40.6505); kw:cognition(39.422); kw:certainty(31.7301); kw:discernment(31.0619)	ش ع ر:B005:علم دقيق وفطنة → ع ل م:B001:انكشاف الشيء للعارف
C016	0.7516	battle / sign / semiotics / war	14	12	13	19	0.06391624	0.2468	1.0	0.9474	4,7,13,14,15,18,22,30,31,32,42,44,46,47	ء م ر ب ص ر ج ح م ر ء ي ش ع ر ع ل م ع م ر ك ي د ل ح م م ع ع ن و ر و ق ع	kw:battle(57.5595); kw:sign(55.4339); kw:semiotics(46.1482); kw:war(42.6693); kw:landmark(41.3787); theme:conflict_security/violence_warfare(40.0355); kw:combat(38.0487); kw:violence(37.5938)	ج ح م:B002:احتدام الحرب والموت → ل ح م:B004:القتل حتى يصير المقتول لحما
C017	0.7515	knowledge / sign / semiotics / wisdom	15	11	13	21	0.05795688	0.2763	1.0	0.8571	3,4,7,13,14,15,18,26,29,30,32,37,44,47,48	ء م ر ب ص ر ح ك م ر ء ي ر ب ب ش ع ر ش ف ق ع ل م ع م ر ن ش ر ن و ر	kw:knowledge(67.2365); kw:sign(55.4339); kw:semiotics(46.1482); kw:wisdom(43.7155); theme:cognition_perception/knowledge_learning(42.7365); kw:epistemology(41.5754); kw:landmark(41.3787); kw:rite(34.884)	ش ع ر:B005:علم دقيق وفطنة → ع ل م:B001:انكشاف الشيء للعارف
C018	0.7511	night / darkness / cycle / time	12	12	13	27	0.05741874	0.3506	0.963	0.7037	3,4,15,16,17,20,26,29,42,44,47,49	ب ي ت ج ن ن د ب ر س ح ر س ر ر س ق ط س و ي ش ف ق ظ ل م ك ف ر ل ي ل ن ش ر	kw:night(105.5614); kw:darkness(88.0233); kw:cycle(36.578); kw:time(36.0591); kw:astronomy(32.1222); theme:land_water_sky/sky_astronomy(31.7406); kw:moon(29.544); kw:end(28.9576)	س ق ط:B011:سقطا الليل أوله وآخره → ل ي ل:B001:الليل خلاف النهار وظلمته
