left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C096	C255	0.781643	0.876157	0.528903	0.868859	0.980077	0.732944	0.938561	mutual_knn
C565	C608	0.77079	0.886224	0.56208	0.66766	0.922885	0.726623	0.9424	mutual_knn
C1228	C139	0.736745	0.915646	0.505919	0.458218	0.81325	0.795203	1.0	mutual_knn
C017	C608	0.735316	0.804861	0.576456	0.651292	0.9482	0.837546	0.895648	mutual_knn
C1753	C1909	0.734263	0.892861	0.571831	0.465865	0.696963	0.737621	1.0	mutual_knn
C192	C337	0.733213	0.794441	0.511022	0.843506	0.983351	0.702471	0.920699	mutual_knn
C101	C1422	0.727028	0.839098	0.539925	0.576858	0.878155	0.824825	0.918009	mutual_knn
C030	C055	0.724985	0.729159	0.580016	0.88366	0.980343	0.762048	0.909338	mutual_knn
C196	C337	0.720774	0.791481	0.507479	0.778035	0.949868	0.70384	0.918629	mutual_knn
C461	C654	0.720543	0.855942	0.524124	0.527455	0.825897	0.721245	0.923765	mutual_knn
C013	C385	0.719682	0.837139	0.517085	0.55429	0.905578	0.749004	0.940092	mutual_knn
C001	C402	0.718254	0.791584	0.496403	0.771027	0.964379	0.730241	0.899094	mutual_knn
C276	C324	0.717262	0.768843	0.538245	0.751512	0.962158	0.733305	0.906558	mutual_knn
C083	C1036	0.7135	0.722493	0.570835	0.858665	0.951365	0.742346	1.0	mutual_knn
C2102	C652	0.711392	0.78128	0.532686	0.664664	0.944805	0.790286	0.915085	mutual_knn
C186	C248	0.710852	0.844056	0.496633	0.524782	0.873555	0.705982	1.0	mutual_knn
C1321	C544	0.710549	0.807577	0.52183	0.606828	0.895282	0.740107	0.926833	mutual_knn
C414	C716	0.706976	0.890886	0.351898	0.626377	0.933257	0.554246	1.0	mutual_knn
C092	C155	0.703011	0.79801	0.552542	0.504987	0.877447	0.714792	0.925478	mutual_knn
C125	C386	0.70264	0.750919	0.589638	0.59605	0.906845	0.832757	0.945875	mutual_knn
C150	C404	0.702092	0.82713	0.524376	0.429089	0.883052	0.706966	1.0	mutual_knn
C157	C814	0.701515	0.847844	0.482649	0.455482	0.872507	0.675301	0.945649	mutual_knn
C234	C691	0.699488	0.852258	0.5376	0.334638	0.786148	0.727953	1.0	mutual_knn
C120	C397	0.698586	0.727976	0.583515	0.648894	0.946538	0.75799	0.928513	mutual_knn
C2062	C2102	0.697213	0.821884	0.46468	0.539327	0.92934	0.642446	0.919799	mutual_knn
C218	C605	0.69421	0.703671	0.541164	0.818351	0.981897	0.723386	0.831932	mutual_knn
C1521	C415	0.692494	0.813068	0.479764	0.540266	0.88004	0.713732	0.928861	mutual_knn
C1051	C854	0.691822	0.825554	0.522474	0.438347	0.784682	0.728159	0.909725	mutual_knn
C013	C085	0.689327	0.830087	0.469576	0.446967	0.887134	0.644596	0.931208	mutual_knn
C093	C262	0.68803	0.751486	0.552282	0.577178	0.888848	0.733124	0.909334	mutual_knn
C687	C707	0.686746	0.674027	0.582981	0.801454	0.946932	0.763304	0.87781	mutual_knn
C290	C323	0.683247	0.687728	0.528386	0.828057	0.980612	0.695089	0.844749	mutual_knn
C1717	C789	0.683193	0.778105	0.557914	0.394389	0.873273	0.718829	1.0	mutual_knn
C234	C415	0.681882	0.800661	0.559419	0.391033	0.74622	0.718073	0.920122	mutual_knn
C430	C854	0.681646	0.743808	0.533737	0.599664	0.896545	0.720509	1.0	mutual_knn
C005	C012	0.6778	0.660899	0.510451	0.944061	0.99809	0.681079	0.824247	mutual_knn
C1035	C1788	0.677073	0.716638	0.528293	0.674722	0.927941	0.753807	0.865666	mutual_knn
C059	C205	0.676833	0.682862	0.549443	0.771107	0.934584	0.712195	0.902456	mutual_knn
C1875	C2032	0.676248	0.788721	0.578565	0.308391	0.774791	0.836233	1.0	mutual_knn
C125	C956	0.6762	0.704862	0.587184	0.591273	0.884866	0.833614	0.890321	mutual_knn
C024	C096	0.675225	0.673668	0.552642	0.777533	0.948447	0.732944	0.929466	mutual_knn
C011	C012	0.675088	0.705855	0.430191	0.932937	0.998094	0.605705	0.830914	mutual_knn
C1198	C739	0.674979	0.675029	0.537495	0.796898	0.965263	0.701836	0.858678	mutual_knn
C1580	C1900	0.674686	0.68055	0.5081	0.841218	0.978589	0.736179	0.888383	mutual_knn
C021	C1309	0.673875	0.696697	0.497037	0.810151	0.954	0.822849	0.839934	mutual_knn
C324	C454	0.672004	0.677786	0.510767	0.827496	0.971311	0.7301	0.860896	mutual_knn
C1735	C1769	0.671375	0.636351	0.576842	0.816071	0.985401	0.751151	0.813326	mutual_knn
C1785	C482	0.67007	0.715607	0.502446	0.666634	0.948689	0.754322	0.859437	mutual_knn
C139	C866	0.67001	0.781015	0.512749	0.480456	0.776324	0.795203	1.0	mutual_knn
C1541	C911	0.669111	0.713916	0.568868	0.545512	0.869418	0.727686	0.895357	mutual_knn
C536	C670	0.666836	0.643083	0.570816	0.779453	0.961039	0.742637	0.82783	mutual_knn
C1670	C880	0.66631	0.644308	0.568792	0.799715	0.935472	0.737155	0.876458	mutual_knn
C141	C294	0.665221	0.655206	0.557607	0.755578	0.947779	0.820357	0.932381	mutual_knn
C013	C026	0.664956	0.71075	0.557642	0.524889	0.897996	0.736302	0.942157	mutual_knn
C538	C775	0.664851	0.801566	0.552294	0.232941	0.750851	0.755236	0.926638	mutual_knn
C192	C196	0.664727	0.726014	0.434402	0.755937	0.958059	0.609532	0.841397	mutual_knn
C1134	C283	0.663918	0.644979	0.556341	0.817387	0.927875	0.777967	0.811724	mutual_knn
C693	C909	0.663447	0.674205	0.521748	0.738569	0.959638	0.693052	0.864334	mutual_knn
C189	C452	0.663252	0.650817	0.569873	0.733357	0.93546	0.787616	0.826379	mutual_knn
C157	C421	0.661892	0.699199	0.599095	0.473446	0.852196	0.832819	1.0	mutual_knn
C1745	C478	0.661777	0.718353	0.576882	0.488437	0.806922	0.7574	0.932416	mutual_knn
C051	C461	0.661763	0.718099	0.564975	0.544864	0.787351	0.722805	0.923765	mutual_knn
C1102	C324	0.661575	0.660857	0.519307	0.79091	0.962634	0.72498	0.81641	mutual_knn
C024	C255	0.661573	0.678433	0.507234	0.751558	0.950305	0.691979	0.938561	mutual_knn
C1200	C974	0.660721	0.829335	0.449397	0.319415	0.79293	0.620947	0.91598	mutual_knn
C374	C536	0.66021	0.705756	0.544261	0.600956	0.83958	0.715467	0.843465	mutual_knn
C046	C262	0.659492	0.716686	0.546999	0.469274	0.901215	0.722692	0.90712	mutual_knn
C1359	C374	0.659463	0.729299	0.526482	0.502262	0.866427	0.694606	0.905391	mutual_knn
C229	C557	0.65922	0.695724	0.535301	0.570494	0.937188	0.714042	0.881484	mutual_knn
C180	C909	0.658762	0.671512	0.526849	0.706009	0.943508	0.771446	0.821203	mutual_knn
C003	C010	0.65849	0.625723	0.579647	0.781928	0.935414	0.762372	0.826943	mutual_knn
C1227	C193	0.65805	0.654696	0.505252	0.822797	0.968468	0.679922	0.934517	mutual_knn
C007	C164	0.657757	0.742669	0.490893	0.499895	0.891654	0.690464	0.929417	mutual_knn
C1728	C1806	0.65762	0.689074	0.579913	0.53269	0.8584	0.750882	0.854295	mutual_knn
C1506	C742	0.657047	0.6872	0.566062	0.600037	0.836242	0.848347	0.951316	mutual_knn
C436	C553	0.656522	0.771663	0.404384	0.607004	0.886744	0.58121	0.879422	mutual_knn
C002	C206	0.655473	0.609821	0.531979	0.914432	0.995258	0.77887	0.798776	mutual_knn
C005	C011	0.65541	0.665178	0.434925	0.924385	0.999048	0.606694	0.830914	mutual_knn
C006	C199	0.655396	0.677707	0.514392	0.665497	0.956755	0.747903	0.816677	mutual_knn
C041	C423	0.655055	0.65765	0.552796	0.692555	0.911362	0.778904	0.794872	mutual_knn
C093	C172	0.651196	0.631642	0.521903	0.827495	0.960544	0.686935	0.782888	mutual_knn
C377	C821	0.651166	0.635145	0.536295	0.753452	0.9736	0.767064	0.826908	mutual_knn
C092	C566	0.650655	0.697191	0.534308	0.537158	0.880511	0.802357	1.0	mutual_knn
C057	C1145	0.650135	0.705823	0.553169	0.517559	0.795169	0.792434	0.923502	mutual_knn
C151	C860	0.649452	0.701534	0.537099	0.476466	0.899086	0.773523	0.908333	mutual_knn
C1245	C482	0.648855	0.66678	0.552736	0.596718	0.899731	0.830597	0.945476	mutual_knn
C794	C847	0.648764	0.653464	0.568638	0.593688	0.920722	0.772714	0.889084	mutual_knn
C490	C732	0.648762	0.746932	0.525337	0.42787	0.74908	0.689513	0.888006	mutual_knn
C735	C765	0.648408	0.694937	0.502327	0.605261	0.89715	0.68715	0.881977	mutual_knn
C377	C917	0.647934	0.668243	0.533882	0.622586	0.913894	0.777439	0.833404	mutual_knn
C083	C1646	0.647181	0.730779	0.501103	0.449609	0.864993	0.736311	0.929141	mutual_knn
C163	C318	0.646402	0.705245	0.520815	0.481217	0.894129	0.725015	0.919694	mutual_knn
C098	C396	0.646265	0.736583	0.520563	0.357024	0.861022	0.710691	0.863007	mutual_knn
C1012	C708	0.645556	0.729581	0.518676	0.399422	0.852205	0.690351	0.871066	mutual_knn
C1022	C884	0.645495	0.80231	0.371664	0.521576	0.806831	0.546274	0.892203	mutual_knn
C083	C387	0.645465	0.662213	0.564849	0.555811	0.893228	0.814079	0.934791	mutual_knn
C078	C205	0.644992	0.710809	0.450817	0.64609	0.897334	0.644844	0.870711	mutual_knn
C051	C654	0.644929	0.716427	0.524947	0.496489	0.795822	0.722805	0.920999	mutual_knn
C1363	C1601	0.644587	0.634331	0.569263	0.652532	0.913893	0.742405	0.834792	mutual_knn
C212	C352	0.643519	0.588527	0.540576	0.889377	0.981443	0.746149	0.809739	mutual_knn
C1475	C1581	0.6434	0.654615	0.526412	0.657407	0.92428	0.731424	0.792033	mutual_knn
C579	C613	0.643346	0.715101	0.562493	0.411879	0.758596	0.768714	0.848907	mutual_knn
C1960	C404	0.643145	0.787706	0.399279	0.443309	0.851772	0.63585	1.0	mutual_knn
C140	C542	0.643052	0.633981	0.527655	0.722039	0.955618	0.723711	0.805961	mutual_knn
C2078	C511	0.642945	0.704813	0.517777	0.527859	0.824193	0.837029	0.827785	mutual_knn
C1243	C469	0.642729	0.610701	0.528856	0.815305	0.971911	0.747879	0.913395	mutual_knn
C1229	C226	0.642429	0.893506	0.267407	0.288071	0.866471	0.42649	1.0	mutual_knn
C641	C687	0.642213	0.696559	0.44219	0.671016	0.941747	0.63012	0.823922	mutual_knn
C377	C802	0.642028	0.646896	0.535201	0.644117	0.936081	0.777439	0.833404	mutual_knn
C1245	C813	0.641591	0.66921	0.518481	0.577288	0.937126	0.69251	0.886372	mutual_knn
C017	C565	0.641175	0.712512	0.489559	0.473778	0.906731	0.744731	0.833225	mutual_knn
