left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C1053	C332	0.767541	0.854142	0.586487	0.710109	0.935129	0.740759	1.0	mutual_knn
C354	C553	0.734899	0.814842	0.476944	0.864108	0.979845	0.682438	1.0	mutual_knn
C431	C884	0.7346	1.0	0.493385	0.256343	0.609498	0.685107	1.0	mutual_knn
C007	C014	0.724081	0.907446	0.581342	0.268514	0.69104	0.780983	1.0	mutual_knn
C760	C915	0.720674	0.788315	0.527635	0.743485	0.938774	0.695373	0.88326	mutual_knn
C048	C368	0.713377	0.797684	0.44591	0.819326	0.988288	0.690436	0.889401	mutual_knn
C1416	C614	0.710545	0.790916	0.546282	0.624007	0.888018	0.724129	0.931945	mutual_knn
C2042	C2080	0.704858	0.777142	0.530399	0.669627	0.902052	0.729966	0.929862	mutual_knn
C012	C305	0.701672	0.739721	0.535518	0.740913	0.970644	0.727869	1.0	mutual_knn
C143	C382	0.698528	0.73839	0.48161	0.864119	0.984377	0.735091	0.932122	mutual_knn
C696	C908	0.697961	0.769159	0.534593	0.631114	0.898928	0.70368	0.878512	mutual_knn
C019	C037	0.697383	0.725831	0.523369	0.785543	0.989021	0.729072	0.919899	mutual_knn
C1850	C1860	0.696281	0.67321	0.577098	0.876764	0.988704	0.746716	0.806824	mutual_knn
C032	C078	0.689493	0.67989	0.541132	0.886465	0.985613	0.725488	0.920688	mutual_knn
C143	C178	0.688725	0.693989	0.499537	0.922442	0.996251	0.721981	0.922536	mutual_knn
C446	C505	0.688628	0.667813	0.573597	0.853064	0.973361	0.778097	0.819964	mutual_knn
C1484	C820	0.687377	0.763848	0.516317	0.594212	0.911372	0.709498	0.904373	mutual_knn
C602	C722	0.687022	0.736303	0.552423	0.646744	0.884686	0.756494	0.954739	mutual_knn
C413	C730	0.683816	0.66955	0.576511	0.800115	0.960757	0.743073	0.869529	mutual_knn
C080	C436	0.683358	0.824505	0.55009	0.306837	0.753946	0.71811	0.910305	mutual_knn
C477	C482	0.682681	0.676412	0.55815	0.819453	0.950842	0.75644	0.810864	mutual_knn
C073	C391	0.680974	0.652179	0.574701	0.831454	0.993289	0.830264	0.873287	mutual_knn
C079	C161	0.680274	0.766022	0.548366	0.408227	0.919307	0.722235	0.873366	mutual_knn
C379	C773	0.68014	0.774155	0.418423	0.729756	0.945603	0.60505	0.940817	mutual_knn
C367	C415	0.679856	0.657912	0.564625	0.829894	0.985236	0.731235	0.799073	mutual_knn
C046	C342	0.679341	0.697945	0.577091	0.638155	0.934253	0.828708	0.922176	mutual_knn
C158	C573	0.678743	0.75505	0.55178	0.508739	0.848105	0.721428	0.862081	mutual_knn
C111	C516	0.677256	0.751767	0.558683	0.498438	0.83924	0.735934	0.962422	mutual_knn
C238	C419	0.676896	0.662819	0.553031	0.808497	0.987281	0.75169	0.801902	mutual_knn
C099	C288	0.674849	0.75736	0.593518	0.386247	0.794894	0.839624	0.944223	mutual_knn
C818	C894	0.673704	0.692967	0.532067	0.725342	0.950665	0.698708	0.828809	mutual_knn
C825	C888	0.67356	0.664319	0.566692	0.764248	0.949683	0.756324	0.86974	mutual_knn
C521	C882	0.673097	0.704398	0.552074	0.648138	0.904624	0.735796	0.87322	mutual_knn
C036	C653	0.670535	0.668608	0.531939	0.806999	0.959496	0.742978	0.841972	mutual_knn
C085	C316	0.669949	0.660519	0.536465	0.809205	0.97829	0.70336	0.828029	mutual_knn
C1401	C484	0.669881	0.681656	0.564157	0.657421	0.940635	0.745817	0.845452	mutual_knn
C1093	C1168	0.669624	0.840173	0.519236	0.188965	0.748702	0.749093	1.0	mutual_knn
C780	C891	0.669214	0.753346	0.583845	0.409812	0.764057	0.765718	0.900519	mutual_knn
C034	C227	0.666331	0.620492	0.57032	0.867816	0.982073	0.814384	0.793903	mutual_knn
C421	C531	0.662766	0.687062	0.543821	0.616881	0.944002	0.725613	0.828029	mutual_knn
C442	C934	0.661654	0.672568	0.501514	0.77092	0.978232	0.684303	0.814004	mutual_knn
C201	C448	0.660941	0.747337	0.523176	0.450828	0.852368	0.699109	1.0	mutual_knn
C099	C1375	0.660896	0.808636	0.459796	0.427059	0.759335	0.762755	0.894703	mutual_knn
C370	C389	0.659165	0.641987	0.553861	0.748007	0.972124	0.722672	0.829828	mutual_knn
C178	C382	0.657591	0.626028	0.517131	0.906909	0.987471	0.709211	0.7885	mutual_knn
C019	C895	0.655208	0.756471	0.516127	0.367097	0.854242	0.717188	0.872855	mutual_knn
C099	C214	0.653015	0.67247	0.601234	0.536762	0.82734	0.839624	0.944223	mutual_knn
C020	C329	0.652009	0.640851	0.478874	0.886175	0.993037	0.735822	0.833794	mutual_knn
C1017	C628	0.651135	0.686207	0.516613	0.60911	0.92136	0.707738	0.813906	mutual_knn
C325	C895	0.650125	0.672114	0.504583	0.671739	0.955188	0.69509	0.850151	mutual_knn
C034	C566	0.649388	0.611858	0.530201	0.863387	0.980597	0.758195	0.893123	mutual_knn
C030	C032	0.649131	0.717797	0.390225	0.75851	0.973134	0.565936	0.857417	mutual_knn
C187	C534	0.648495	0.649983	0.581799	0.599199	0.890432	0.829402	0.813843	mutual_knn
C255	C752	0.647401	0.714708	0.556933	0.382677	0.846995	0.724505	0.85584	mutual_knn
C017	C064	0.647063	0.634497	0.569539	0.633625	0.955899	0.732812	0.794542	mutual_knn
C1312	C505	0.646968	0.644901	0.533899	0.720207	0.923272	0.773353	0.806337	mutual_knn
C626	C950	0.646551	0.709121	0.487738	0.596071	0.860619	0.699951	1.0	mutual_knn
C641	C756	0.646321	0.793511	0.537225	0.231152	0.65283	0.73223	0.927609	mutual_knn
C581	C854	0.646098	0.611323	0.512907	0.900855	0.964789	0.699756	0.86994	mutual_knn
C331	C506	0.645652	0.64881	0.531461	0.664864	0.95322	0.697993	0.823886	mutual_knn
C505	C587	0.645453	0.65229	0.55026	0.623231	0.919069	0.784974	0.844088	mutual_knn
C623	C958	0.645022	0.636026	0.561327	0.708653	0.877454	0.723818	0.804954	mutual_knn
C506	C895	0.644732	0.694252	0.472663	0.624937	0.933139	0.648016	0.850151	mutual_knn
C232	C470	0.643323	0.710481	0.545199	0.483286	0.761948	0.723897	0.836698	mutual_knn
