left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P2533	P3889	0.660092	0.589967	0.63116	0.737007	1.0	0.777778	0.75	mutual_knn
P12398	P9712	0.657493	0.579494	0.633357	0.85046	0.9	0.8	0.75	mutual_knn
P1829	P3431	0.656461	0.595874	0.615763	0.728004	1.0	0.777778	0.75	mutual_knn
P0077	P1508	0.655573	0.595286	0.616232	0.72013	1.0	0.777778	0.75	mutual_knn
P0308	P1038	0.654497	0.56948	0.595099	0.899468	1.0	0.777778	0.75	mutual_knn
P10254	P7245	0.654408	0.575947	0.611101	0.813458	1.0	0.8	0.75	mutual_knn
P11429	P7848	0.653992	0.530979	0.654414	0.86007	1.0	0.8	0.75	mutual_knn
P1902	P3325	0.652112	0.592217	0.609575	0.722635	1.0	0.777778	0.75	mutual_knn
P2236	P3790	0.652031	0.608721	0.618901	0.61492	1.0	0.777778	0.75	mutual_knn
P2484	P3698	0.651198	0.619965	0.629536	0.602094	0.916667	0.777778	0.75	mutual_knn
P0853	P1932	0.649426	0.562132	0.590651	0.897391	1.0	0.777778	0.75	mutual_knn
P10530	P7646	0.649321	0.572518	0.618989	0.841325	0.909091	0.8	0.75	mutual_knn
P0253	P1643	0.648285	0.583858	0.611426	0.715499	1.0	0.777778	0.75	mutual_knn
P5576	P6091	0.647356	0.566896	0.60219	0.81486	1.0	0.8	0.75	mutual_knn
P1459	P3551	0.6472	0.580267	0.612312	0.717707	1.0	0.777778	0.75	mutual_knn
P11574	P8961	0.645598	0.60734	0.632882	0.59877	0.909091	0.8	0.75	mutual_knn
P11140	P8300	0.644393	0.608079	0.625293	0.602386	0.916667	0.8	0.75	mutual_knn
P0773	P0808	0.644386	0.591359	0.607161	0.741017	0.916667	0.777778	0.75	mutual_knn
P1224	P3308	0.644279	0.549831	0.591446	0.898496	1.0	0.777778	0.75	mutual_knn
P10148	P6438	0.643991	0.573573	0.601877	0.843168	0.909091	0.8	0.75	mutual_knn
P2666	P3604	0.642902	0.598515	0.628381	0.619705	0.916667	0.777778	0.75	mutual_knn
P1058	P2416	0.642771	0.602804	0.60723	0.589782	1.0	0.777778	0.75	mutual_knn
P1057	P2842	0.641224	0.582262	0.598461	0.697452	1.0	0.777778	0.75	mutual_knn
P1616	P3694	0.639375	0.55461	0.577819	0.875636	1.0	0.777778	0.75	mutual_knn
P0345	P2362	0.639363	0.562783	0.611786	0.71985	1.0	0.777778	0.75	mutual_knn
P2899	P4194	0.63908	0.545533	0.575943	0.920102	1.0	0.777778	0.75	mutual_knn
P2202	P3325	0.638959	0.587	0.615416	0.594137	1.0	0.777778	0.75	mutual_knn
P0938	P3366	0.638642	0.569351	0.600945	0.721029	1.0	0.777778	0.75	mutual_knn
P10829	P8045	0.638528	0.599521	0.624503	0.592588	0.909091	0.8	0.75	mutual_knn
P2478	P3350	0.638388	0.590718	0.615568	0.571163	1.0	0.777778	0.75	mutual_knn
P1082	P2541	0.637994	0.569699	0.617951	0.7368	0.916667	0.777778	0.75	mutual_knn
P2206	P3569	0.637808	0.582608	0.634439	0.619143	0.916667	0.777778	0.75	mutual_knn
P0188	P0291	0.637485	0.53974	0.583783	0.902779	1.0	0.777778	0.75	mutual_knn
P0079	P1553	0.637368	0.546126	0.57535	0.902385	1.0	0.777778	0.75	mutual_knn
P7091	P9763	0.637179	0.599882	0.622695	0.583799	0.909091	0.8	0.75	mutual_knn
P1953	P3540	0.637172	0.566215	0.588931	0.762492	1.0	0.777778	0.75	mutual_knn
P0691	P2307	0.636786	0.586199	0.604041	0.615819	1.0	0.777778	0.75	mutual_knn
P2067	P3167	0.636467	0.578372	0.579372	0.734195	1.0	0.777778	0.75	mutual_knn
P2420	P3986	0.636464	0.597542	0.611548	0.626193	0.909091	0.777778	0.75	mutual_knn
P2439	P3967	0.636278	0.589468	0.604109	0.595794	1.0	0.777778	0.75	mutual_knn
P1611	P4193	0.636121	0.545857	0.595688	0.910855	0.909091	0.777778	0.75	mutual_knn
P0108	P0270	0.635412	0.562365	0.604312	0.708382	1.0	0.777778	0.75	mutual_knn
P1778	P2360	0.635118	0.559372	0.575062	0.912201	0.909091	0.777778	0.75	mutual_knn
P2917	P4037	0.634994	0.537552	0.579455	0.90286	1.0	0.777778	0.75	mutual_knn
P2214	P2995	0.634919	0.584526	0.60946	0.585717	1.0	0.777778	0.75	mutual_knn
P0411	P1972	0.634882	0.560386	0.621438	0.735385	0.916667	0.777778	0.75	mutual_knn
P0819	P2247	0.634581	0.583002	0.6113	0.582743	1.0	0.777778	0.75	mutual_knn
P1242	P3252	0.634528	0.546555	0.56762	0.899111	1.0	0.777778	0.75	mutual_knn
P3151	P4142	0.634468	0.583616	0.607069	0.59366	1.0	0.777778	0.75	mutual_knn
P1733	P3288	0.634382	0.583032	0.610461	0.583563	1.0	0.777778	0.75	mutual_knn
P0686	P2462	0.634361	0.559036	0.586551	0.775018	1.0	0.777778	0.75	mutual_knn
P1728	P2598	0.634263	0.595505	0.618451	0.581613	0.916667	0.777778	0.75	mutual_knn
P0311	P3274	0.634034	0.572619	0.615454	0.776134	0.833333	0.777778	0.75	mutual_knn
P6312	P7620	0.633904	0.551619	0.581751	0.820624	1.0	0.8	0.75	mutual_knn
P11099	P7752	0.633888	0.556679	0.59045	0.858157	0.909091	0.8	0.75	mutual_knn
P0913	P2929	0.633816	0.563385	0.593737	0.72485	1.0	0.777778	0.75	mutual_knn
P5791	P9326	0.633744	0.530366	0.604656	0.834492	1.0	0.8	0.75	mutual_knn
P0868	P2819	0.633569	0.56833	0.591655	0.707419	1.0	0.777778	0.75	mutual_knn
P0500	P0649	0.633544	0.575197	0.603746	0.71728	0.916667	0.777778	0.75	mutual_knn
P2519	P3726	0.633474	0.564882	0.590353	0.726533	1.0	0.777778	0.75	mutual_knn
P1531	P2625	0.633371	0.588156	0.598306	0.592931	1.0	0.777778	0.75	mutual_knn
P0825	P2969	0.633057	0.56317	0.584131	0.751842	1.0	0.777778	0.75	mutual_knn
P1164	P3329	0.632967	0.568481	0.60795	0.643679	1.0	0.777778	0.75	mutual_knn
P0023	P2668	0.632783	0.555055	0.621853	0.736934	0.916667	0.777778	0.75	mutual_knn
P1334	P2385	0.632576	0.545448	0.562937	0.900959	1.0	0.777778	0.75	mutual_knn
P0196	P1508	0.632346	0.590323	0.597399	0.576113	1.0	0.777778	0.75	mutual_knn
P0009	P0649	0.632324	0.565025	0.593864	0.702108	1.0	0.777778	0.75	mutual_knn
P1164	P2610	0.632254	0.564259	0.586466	0.730748	1.0	0.777778	0.75	mutual_knn
P0332	P1721	0.632123	0.538035	0.567943	0.912274	1.0	0.777778	0.75	mutual_knn
P1626	P2573	0.632073	0.578024	0.62258	0.623925	0.916667	0.777778	0.75	mutual_knn
P1203	P4082	0.63202	0.581174	0.603567	0.592434	1.0	0.777778	0.75	mutual_knn
P0488	P1920	0.631924	0.541482	0.571381	0.882734	1.0	0.777778	0.75	mutual_knn
P10539	P6064	0.631574	0.529978	0.600114	0.830442	1.0	0.8	0.75	mutual_knn
P12798	P9171	0.631355	0.568415	0.589208	0.793454	0.9	0.8	0.75	mutual_knn
P0824	P1541	0.630954	0.554469	0.594958	0.732073	1.0	0.777778	0.75	mutual_knn
P3001	P4379	0.630733	0.572349	0.611281	0.592279	1.0	0.777778	0.75	mutual_knn
P0730	P2264	0.630709	0.580044	0.598604	0.60178	1.0	0.777778	0.75	mutual_knn
P0831	P3568	0.630697	0.56162	0.613772	0.631474	1.0	0.777778	0.75	mutual_knn
P1312	P2862	0.630688	0.562116	0.585243	0.729013	1.0	0.777778	0.75	mutual_knn
P1867	P3561	0.630576	0.548296	0.602489	0.729721	1.0	0.777778	0.75	mutual_knn
P0637	P2902	0.630451	0.578797	0.600133	0.599462	1.0	0.777778	0.75	mutual_knn
P2990	P3889	0.630195	0.553766	0.596538	0.722122	1.0	0.777778	0.75	mutual_knn
P0760	P2362	0.630151	0.586908	0.595924	0.574688	1.0	0.777778	0.75	mutual_knn
P2085	P3789	0.630074	0.591278	0.607266	0.597895	0.916667	0.777778	0.75	mutual_knn
P1334	P2709	0.630028	0.555072	0.592189	0.729794	1.0	0.777778	0.75	mutual_knn
P0391	P2678	0.629931	0.552755	0.600887	0.708815	1.0	0.777778	0.75	mutual_knn
