family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000009:B012	ء ت ي	B012	3,7,15,16,18,21,23,31,36,37,38,39,40,42,54,55,87	استئتاء الناقة
F001	core	quranic:root_000248:B009	ج ع ل	B009	34,61,62,86	اشتهاء الأنثى للفحل
F001	core	quranic:root_000313:B012	ح ر م	B012	91	الحِرمة شهوة الفحل
F001	core	quranic:root_000544:B013	ر ج ع	B013	28,35,37	راجع الناقة وحملها
F001	core	quranic:root_000564:B005	ر س و	B005	61	استقرار الشول بنداء الفحل
F001	core	quranic:root_000745:B003	س م و	B003	25,30,60,64,65,75,87	تطاول الفحل على الشول
F001	core	quranic:root_001458:B004	م و ه	B004	60	ماء الفحل في الرحم
F001	core	quranic:root_001662:B005	و ع د	B005	68,71	وعيد الفحل هدير قبل الصيال
F001	optional	quranic:root_000373:B007	ح و ل	B007	8	حائل لم تحمل
F001	optional	quranic:root_000609:B018	ر و ح	B018	63	تحصن الفرس وصيرورته فحلا
F001	optional	quranic:root_000825:B001	ش ه و	B001	55	نزوع النفس إلى المشتهى
F001	optional	quranic:root_000825:B002	ش ه و	B002	55	التشهي بعد التشهي
F001	optional	quranic:root_000831:B005	ش ي ء	B005	16,23,87,88,91	انجذاب النفس إلى الشيء
F001	optional	quranic:root_001029:B010	ع ظ م	B010	23,26	الحرمة والشرف
F001	optional	quranic:root_001058:B004	ع و د	B004	64	عادة ودرَبة ومواظبة
F001	optional	quranic:root_001058:B007	ع و د	B007	64	عيد وحال يعاود
F001	optional	quranic:root_001210:B009	ق ر ء	B009	1,6,76,92	قرء الناقة في الضبعة والوداق
F001	optional	quranic:root_001215:B013	ق ر ر	B013	40,44,61	امتلاء وثبوت في البدن
F001	optional	quranic:root_001596:B012	ه ل ك	B012	49	شرَه النفس وتهافتها
F001	optional	quranic:root_001644:B005	و ز ع	B005	17,19,83	رمي البول مقطعا
F002	core	quranic:root_000186:B004	ت ل و	B004	92	ذمة أو حق يتبع صاحبه
F002	core	quranic:root_000244:B003	ج ز ي	B003	90	تقاضي الدين واستيفاؤه
F002	core	quranic:root_000347:B003	ح ق ق	B003	79	حق مخصوص يملكه صاحبه
F002	core	quranic:root_000373:B010	ح و ل	B010	8	إحالة الدين إلى غير صاحبه
F002	core	quranic:root_000609:B006	ر و ح	B006	63	رد الحق إلى صاحبه
F002	core	quranic:root_001119:B002	غ ي ر	B002	12,22	الغَيْر في الدية
F002	core	quranic:root_001237:B006	ق ض ي	B006	78	أداء الحق واستيفاؤه
F002	core	quranic:root_001637:B002	و د ي	B002	18	أداء الدية
F002	optional	quranic:root_000009:B008	ء ت ي	B008	3,7,15,16,18,21,23,31,36,37,38,39,40,42,54,55,87	الإتاوة المؤداة
F002	optional	quranic:root_000053:B005	ء م م	B005	83	الأمة دينا وطريقة
F002	optional	quranic:root_000186:B003	ت ل و	B003	92	بقية تتلو ما قبلها
F002	optional	quranic:root_000244:B002	ج ز ي	B002	90	قيام الشيء مقام غيره
F002	optional	quranic:root_000244:B004	ج ز ي	B004	90	الجزية قضاء مالي
