candidate_id	family_id	representative_candidate_id	membership
C002	F001	C002	representative
C170	F001	C002	variant
C199	F001	C002	member
C804	F002	C804	representative
C871	F002	C804	variant
C1199	F003	C770	variant
C314	F003	C770	variant
C495	F003	C770	variant
C770	F003	C770	representative
C954	F003	C770	variant
C071	F004	C291	variant
C291	F004	C291	representative
C348	F004	C291	variant
C537	F004	C291	variant
C837	F004	C291	variant
C965	F004	C291	variant
C015	F005	C015	representative
C092	F005	C015	variant
C117	F005	C015	variant
C530	F005	C015	member
C819	F005	C015	variant
C975	F005	C015	variant
C404	F006	C404	representative
C520	F006	C404	variant
C952	F006	C404	variant
C028	F007	C028	representative
C286	F007	C028	variant
C433	F007	C028	variant
C462	F007	C028	variant
C750	F007	C028	variant
C133	F008	C358	variant
C358	F008	C358	representative
C464	F008	C358	variant
C743	F008	C358	variant
C057	F009	C075	variant
C075	F009	C075	representative
C380	F009	C075	variant
C389	F009	C075	variant
C243	F010	C265	variant
C255	F010	C265	variant
C265	F010	C265	representative
C313	F010	C265	variant
C445	F010	C265	variant
C469	F010	C265	variant
C516	F010	C265	variant
C557	F010	C265	variant
C1185	F011	C416	variant
C296	F011	C416	variant
C332	F011	C416	variant
C416	F011	C416	representative
C589	F011	C416	variant
C1029	F012	C1029	representative
C1132	F012	C1029	variant
C1329	F012	C1029	variant
C356	F012	C1029	variant
C895	F012	C1029	variant
C038	F013	C177	variant
C111	F013	C177	variant
C165	F013	C177	variant
C177	F013	C177	representative
C393	F013	C177	variant
C035	F014	C077	variant
C077	F014	C077	representative
C095	F014	C077	variant
C134	F014	C077	variant
C163	F014	C077	variant
C173	F014	C077	variant
C578	F014	C077	variant
C099	F015	C125	variant
C125	F015	C125	representative
C264	F015	C125	variant
C409	F015	C125	variant
C503	F015	C125	variant
C571	F015	C125	variant
C714	F015	C125	variant
C116	F016	C116	representative
C536	F016	C116	variant
C737	F016	C116	variant
C031	F017	C051	variant
C046	F017	C051	variant
C051	F017	C051	representative
C123	F017	C051	variant
C202	F017	C051	variant
C355	F017	C051	variant
C514	F017	C051	variant
C564	F017	C051	variant
C634	F017	C051	variant
C745	F018	C924	variant
C924	F018	C924	representative
C983	F018	C924	variant
C1128	F019	C340	variant
C1167	F019	C340	variant
C262	F019	C340	variant
C292	F019	C340	variant
C340	F019	C340	representative
C362	F019	C340	member
C545	F019	C340	variant
C696	F019	C340	variant
C1024	F020	C474	variant
C1290	F020	C474	variant
C474	F020	C474	representative
C698	F020	C474	variant
C846	F020	C474	variant
C1117	F021	C966	variant
C1129	F021	C966	variant
C1214	F021	C966	variant
C1234	F021	C966	variant
C1253	F021	C966	variant
C1259	F021	C966	variant
C1315	F021	C966	variant
C310	F021	C966	variant
C966	F021	C966	representative
C001	F022	C004	variant
C004	F022	C004	representative
C006	F022	C004	variant
C018	F022	C004	member
C072	F022	C004	variant
C106	F022	C004	variant
C200	F022	C004	variant
C329	F022	C004	variant
C349	F022	C004	variant
C653	F022	C004	variant
C945	F022	C004	variant
C1264	F023	C764	variant
C764	F023	C764	representative
C079	F024	C144	variant
C084	F024	C144	variant
C101	F024	C144	variant
C1196	F024	C144	variant
C144	F024	C144	representative
C214	F024	C144	variant
C221	F024	C144	variant
C375	F024	C144	variant
C501	F024	C144	variant
C568	F024	C144	variant
C729	F024	C144	variant
C809	F024	C144	variant
C1003	F025	C320	variant
C1155	F025	C320	variant
C320	F025	C320	representative
C499	F025	C320	variant
C528	F025	C320	variant
C104	F026	C104	representative
