morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s072-a000-w001-01	w-s072-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s072-a000-w001-02	w-s072-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s072-a000-w002-01	w-s072-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s072-a000-w003-01	w-s072-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s072-a000-w003-02	w-s072-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s072-a000-w004-01	w-s072-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s072-a000-w004-02	w-s072-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s072-a001-w001-01	w-s072-a001-w001	72:1:1:1	1	قُلْ	قُلْ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|IMPV|LEM:qaAla|ROOT:qwl|2MS	IMPV				2	M	singular	
m-w-s072-a001-w002-01	w-s072-a001-w002	72:1:2:1	1	أُوحِىَ	أُوحِىَ	أَوْحَىٰٓ	و ح ي	وحي	V	STEM	STEM|POS:V|PERF|PASS|(IV)|LEM:>awoHaY`^|ROOT:wHy|3MS	PERF		PASS	IV	3	M	singular	
m-w-s072-a001-w003-01	w-s072-a001-w003	72:1:3:1	1	إِلَىَّ	إِلَىَّ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s072-a001-w003-02	w-s072-a001-w003	72:1:3:2	2						PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s072-a001-w004-01	w-s072-a001-w004	72:1:4:1	1	أَنَّ	أَنَّ	أَنّ			ACC	STEM	STEM|POS:ACC|LEM:>an~|SP:<in~								ACC
m-w-s072-a001-w004-02	w-s072-a001-w004	72:1:4:2	2	هُ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s072-a001-w005-01	w-s072-a001-w005	72:1:5:1	1	ٱسْتَمَعَ	ٱسْتَمَعَ	ٱسْتَمَعَ	س م ع	سمع	V	STEM	STEM|POS:V|PERF|(VIII)|LEM:{sotamaEa|ROOT:smE|3MS	PERF			VIII	3	M	singular	
m-w-s072-a001-w006-01	w-s072-a001-w006	72:1:6:1	1	نَفَرٌ	نَفَرٌ	نَفَر	ن ف ر	نفر	N	STEM	STEM|POS:N|LEM:nafar|ROOT:nfr|M|INDEF|NOM								NOM
m-w-s072-a001-w007-01	w-s072-a001-w007	72:1:7:1	1	مِّنَ	مِّنَ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s072-a001-w008-01	w-s072-a001-w008	72:1:8:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s072-a001-w008-02	w-s072-a001-w008	72:1:8:2	2	جِنِّ	جِنِّ	جِنّ	ج ن ن	جنن	N	STEM	STEM|POS:N|LEM:jin~|ROOT:jnn|M|GEN								GEN
m-w-s072-a001-w009-01	w-s072-a001-w009	72:1:9:1	1	فَ					CONJ	PREFIX	PREFIX|f:CONJ+								
m-w-s072-a001-w009-02	w-s072-a001-w009	72:1:9:2	2	قَالُ	قَالُ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MP	PERF				3	M	plural	
m-w-s072-a001-w009-03	w-s072-a001-w009	72:1:9:3	3	وٓا۟					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s072-a001-w010-01	w-s072-a001-w010	72:1:10:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s072-a001-w010-02	w-s072-a001-w010	72:1:10:2	2	ا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s072-a001-w011-01	w-s072-a001-w011	72:1:11:1	1	سَمِعْ	سَمِعْ	سَمِعَ	س م ع	سمع	V	STEM	STEM|POS:V|PERF|LEM:samiEa|ROOT:smE|1P	PERF				1		plural	
m-w-s072-a001-w011-02	w-s072-a001-w011	72:1:11:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s072-a001-w012-01	w-s072-a001-w012	72:1:12:1	1	قُرْءَانًا	قُرْءَانًا	قُرْءَان	ق ر ء	قرء	PN	STEM	STEM|POS:PN|LEM:quro'aAn|ROOT:qrA|M|INDEF|ACC								ACC
m-w-s072-a001-w013-01	w-s072-a001-w013	72:1:13:1	1	عَجَبًا	عَجَبًا	عَجَب	ع ج ب	عجب	ADJ	STEM	STEM|POS:ADJ|LEM:Eajab|ROOT:Ejb|MS|INDEF|ACC						M	singular	ACC
m-w-s072-a002-w001-01	w-s072-a002-w001	72:2:1:1	1	يَهْدِىٓ	يَهْدِىٓ	هَدَى	ه د ي	هدي	V	STEM	STEM|POS:V|IMPF|LEM:hadaY|ROOT:hdy|3MS	IMPF				3	M	singular	
m-w-s072-a002-w002-01	w-s072-a002-w002	72:2:2:1	1	إِلَى	إِلَى	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s072-a002-w003-01	w-s072-a002-w003	72:2:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s072-a002-w003-02	w-s072-a002-w003	72:2:3:2	2	رُّشْدِ	رُّشْدِ	رُشْد	ر ش د	رشد	N	STEM	STEM|POS:N|LEM:ru$od|ROOT:r$d|M|GEN								GEN
m-w-s072-a002-w004-01	w-s072-a002-w004	72:2:4:1	1	فَ					CAUS	PREFIX	PREFIX|f:CAUS+								
m-w-s072-a002-w004-02	w-s072-a002-w004	72:2:4:2	2	ـَٔامَ	ـَٔامَ	ءَامَنَ	ء م ن	ءمن	V	STEM	STEM|POS:V|PERF|(IV)|LEM:'aAmana|ROOT:Amn|1P	PERF			IV	1		plural	
m-w-s072-a002-w004-03	w-s072-a002-w004	72:2:4:3	3	نَّا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s072-a002-w005-01	w-s072-a002-w005	72:2:5:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s072-a002-w005-02	w-s072-a002-w005	72:2:5:2	2	هِۦ	هِۦ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s072-a002-w006-01	w-s072-a002-w006	72:2:6:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s072-a002-w006-02	w-s072-a002-w006	72:2:6:2	2	لَن	لَن	لَن			NEG	STEM	STEM|POS:NEG|LEM:lan								
