candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.7904	cloth / textile / material / quality	20	12	12	22	0.0533384	0.3333	1.0	0.7727	10,15,19,20,24,25,26,27,28,29,30,32,34,37,40,43,45,46,47,49	ء ك ل ث ل ث ج ب ل خ ل ق س ق ي ط ل ق ق ص ر ك ذ ب ك ف ت م ت ع م ه ن م و ت	kw:cloth(60.5377); kw:textile(49.4136); kw:material(37.6513); kw:quality(37.3173); kw:shortening(35.7766); kw:craft(35.5769); kw:decay(35.3977); kw:strength(34.002)	ك ذ ب:B009:الكذابة ثوب يكذب بحاله → س ق ي:B009:سقي الثوب صبغا
C002	0.7682	animal_life/husbandry / body_health_life/reproduction_birth / lactation / udder	25	14	15	31	0.05405727	0.2981	0.9677	0.6774	1,4,7,11,13,14,15,16,19,20,23,24,26,28,29,30,34,37,38,40,42,43,45,47,49	ء و ل ث ل ث ج م ع ر س ل ط ل ق ف ر ق ف ص ل ف ك ه ك ذ ب م ه ن م و ت ن ع م ه ن ء و ق ع	theme:animal_life/husbandry(44.2257); theme:body_health_life/reproduction_birth(44.1459); kw:lactation(42.6693); kw:udder(39.7012); kw:livestock(38.1273); kw:camel(37.0667); kw:milk(34.4728); kw:reproduction(30.5959)	م و ت:B005:موت الولد للوالد أو الناقة → ج م ع:B007:حال المرأة أو الأنثى التي بقي حملها أو عذرها معها
C003	0.7675	fire / land_water_sky/fire_heat / ignition / energy	21	8	10	11	0.06099136	0.2558	1.0	0.9091	15,19,21,22,24,25,27,28,29,30,31,32,34,37,39,40,43,45,46,47,49	ء ك ل ء ل ي ج ع ل ش ر ر ط ل ق ك ذ ب ك ي د ل ه ب	kw:fire(56.957); theme:land_water_sky/fire_heat(47.2463); kw:ignition(43.4363); kw:energy(39.4154); kw:delay(37.8305); kw:heat(33.0609); kw:friction(31.3821); kw:blaze(28.6095)	ل ه ب:B001:لسان النار واشتعالها → ء ك ل:B005:إطعام النار واشتعالها
C004	0.7644	labor / work / action / construction	24	10	17	36	0.06087448	0.3025	1.0	0.6667	1,15,17,18,19,20,21,24,25,27,28,29,30,31,33,34,37,40,41,43,45,47,48,49	ت ب ع ج ع ل ج م ل ظ ل ل ع ر ف ع م ل ف ع ل ق و ل ك ذ ب م ه ن	kw:labor(52.0647); kw:work(44.6404); kw:action(43.4363); kw:construction(37.6199); kw:virtue(37.4165); kw:laborer(34.884); kw:worker(34.884); kw:wage(33.004)	ف ع ل:B003:فَعلة العمل → ع م ل:B006:العملة العاملون بالأيدي
C005	0.7621	sound / color / voice / dye	22	11	13	21	0.05699577	0.2763	1.0	0.7619	7,10,15,18,19,20,21,24,27,28,29,31,33,34,35,37,40,43,45,46,47,49	ج ر م س ق ي ش ر ب ص ف ر غ ن ي ق ر ر ك ذ ب م و ه ن س ف ن ط ق و ق ع	kw:sound(92.4746); kw:color(71.6932); kw:voice(49.8887); kw:dye(41.9894); kw:acoustics(40.4815); kw:transparency(35.7766); kw:pallor(33.5381); theme:space_form_boundary/visual_appearance(32.9266)	ق ر ر:B011:قرقرة الصوت → ص ف ر:B005:صوت الصفير
C006	0.7549	grammar / syntax / assent / pronoun	29	12	15	19	0.05969557	0.1863	1.0	0.8947	12,13,14,15,18,19,21,22,23,24,25,26,27,28,29,30,31,34,35,37,38,40,41,44,45,47,48,49,50	ء ج ل ء ل ي ء م ن ج ع ل ح ي ي ذ و و ظ ل ل ف ص ل ق و ل ك ذ ب ن ع م ه ا ء	kw:grammar(76.5503); kw:syntax(60.4627); kw:assent(35.7766); kw:pronoun(34.884); kw:confirmation(33.5381); kw:affirmation(32.1114); theme:language_communication/grammar_expression(32.045); kw:invitation(31.7301)	ء ج ل:B003:جواب التصديق أجل → ن ع م:B004:الجواب بنعم والتصديق
C007	0.7532	color / cloth / dye / material	21	11	12	17	0.05548013	0.2615	1.0	0.8235	10,15,16,18,19,20,24,27,28,29,30,33,34,37,38,40,43,45,46,47,49	ء و ل ث ل ث ج ر م خ ل ق س ق ي ش ر ب ص ف ر ك ذ ب م ه ن م و ه ن س ف	kw:color(71.6932); kw:cloth(48.4301); kw:dye(41.9894); kw:material(37.6513); kw:pallor(33.5381); theme:space_form_boundary/visual_appearance(32.9266); kw:textile(29.6482); kw:decay(23.5985)	ك ذ ب:B009:الكذابة ثوب يكذب بحاله → س ق ي:B009:سقي الثوب صبغا
C008	0.7487	work / action / deed / production	23	9	13	19	0.05700353	0.2639	1.0	0.7368	15,18,19,20,21,23,24,25,27,28,29,30,31,34,37,40,41,43,44,45,47,48,49	ج ع ل ح س ن خ ل ق ظ ل ل ع م ل ف ع ل ق و ل ك ذ ب ن ع م	kw:work(44.6404); kw:action(43.4363); kw:deed(31.0619); kw:production(29.1436); kw:causality(28.6095); kw:belief(28.2893); kw:opinion(28.2893); kw:creation(27.5858)	ف ع ل:B001:إحداث عمل → ع م ل:B001:الفعل المقصود والعمل
C009	0.7464	cloth / quality / shortening / craft	23	13	13	18	0.05723434	0.2308	1.0	0.7778	6,10,15,19,20,21,22,24,25,27,28,29,30,32,34,36,37,40,43,45,46,47,49	ء ك ل ء ل ي ج ب ل ج ع ل س ق ي ط ل ق ع ذ ر ق ر ر ق ص ر ك ذ ب ك ف ت م ت ع م ه ن	kw:cloth(48.4301); kw:quality(37.3173); kw:shortening(35.7766); kw:craft(35.5769); kw:strength(34.002); kw:slackness(30.2314); kw:fabric(29.9889); kw:textile(29.6482)	ك ذ ب:B009:الكذابة ثوب يكذب بحاله → س ق ي:B009:سقي الثوب صبغا
C010	0.7437	labor / livelihood / work / action	12	8	15	31	0.06200665	0.3523	1.0	0.7097	2,18,20,21,25,27,30,31,41,43,44,46	ء ك ل ج ز ي ج ع ل ظ ل ل ع ص ف ع م ل ف ع ل م ه ن	kw:labor(62.4776); kw:livelihood(51.0335); kw:work(44.6404); kw:action(43.4363); kw:construction(37.6199); kw:laborer(34.884); kw:worker(34.884); kw:wage(33.004)	ف ع ل:B003:فَعلة العمل → ع م ل:B006:العملة العاملون بالأيدي
C011	0.7432	plant / herb / ecology / vegetation	11	10	12	21	0.05785709	0.3281	1.0	0.6667	4,8,21,25,27,29,30,32,33,42,43	ء ر ض س ق ي ش ر ب ش ر ر ص ف ر ط ل ق ف ر ق ف ك ه م ك ن ن ج م	kw:plant(70.3103); kw:herb(63.231); kw:ecology(51.155); kw:vegetation(45.8021); kw:agriculture(41.0786); kw:botany(38.0359); theme:agriculture_food/plant_vegetation(35.0919); kw:flora(29.544)	س ق ي:B003:نصيب الري ومجراه → ش ر ب:B002:نصيب الماء
C012	0.7414	agriculture / vegetation / ecology / pasture	11	15	15	37	0.05731343	0.3524	0.973	0.5946	3,4,7,8,16,21,25,26,27,33,43	ء ر ض ح ي ي س ق ي ش ر ب ص ف ر ط م س ف ر ق م ك ن م و ت ن ج م ن ش ر ه ل ك ه ن ء و ع د و ق ع	kw:agriculture(65.7257); kw:vegetation(57.2526); kw:ecology(51.155); kw:pasture(46.1287); kw:land(45.5656); kw:fertility(42.5584); kw:plant(40.1773); kw:barrenness(39.1426)	ء ر ض:B002:الأرض اللينة المنبتة → ش ر ب:B014:أرض ونبت ريان
C013	0.7402	grammar / conjecture / syntax / work	26	12	14	19	0.05834779	0.2159	1.0	0.7895	7,15,18,19,21,24,25,27,28,29,30,31,32,34,35,37,38,39,40,41,43,44,45,47,48,49	ج ع ل ذ و و ر م ي ظ ل ل ع م ل ف ع ل ق و ل ك ذ ب ك و ن م ك ن ه ا ء و ق ع	kw:grammar(51.0335); kw:conjecture(47.5952); kw:syntax(45.3471); kw:work(44.6404); kw:action(43.4363); theme:language_communication/grammar_expression(36.6229); kw:deed(31.0619); kw:question(31.0619)	ف ع ل:B001:إحداث عمل → ع م ل:B001:الفعل المقصود والعمل
