left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0628	P1004	0.643708	0.553352	0.606384	0.907988	0.916667	0.777778	0.75	mutual_knn
P0900	P1749	0.641424	0.557068	0.58347	0.865287	1.0	0.777778	0.75	mutual_knn
P0279	P1653	0.64	0.5646	0.584073	0.905957	0.909091	0.777778	0.75	mutual_knn
P0554	P1536	0.639509	0.556052	0.615559	0.738397	1.0	0.777778	0.75	mutual_knn
P0326	P0935	0.639172	0.543663	0.586732	0.891676	1.0	0.777778	0.75	mutual_knn
P0033	P1157	0.634693	0.552043	0.571141	0.863741	1.0	0.777778	0.75	mutual_knn
P1223	P1348	0.634279	0.56321	0.585682	0.869574	0.888889	0.777778	0.75	mutual_knn
P0467	P1253	0.633674	0.556233	0.581037	0.900062	0.9	0.777778	0.75	mutual_knn
P0132	P1750	0.633216	0.554184	0.57861	0.904104	0.909091	0.777778	0.75	mutual_knn
P1102	P1290	0.632923	0.536664	0.573504	0.906984	1.0	0.777778	0.75	mutual_knn
P0001	P0919	0.632455	0.543682	0.589083	0.899526	0.916667	0.777778	0.75	mutual_knn
P0996	P1178	0.632268	0.531738	0.579264	0.902427	1.0	0.777778	0.75	mutual_knn
P0544	P1108	0.631565	0.577563	0.609856	0.735966	0.846154	0.777778	0.75	mutual_knn
P1144	P1678	0.631551	0.551263	0.580273	0.914979	0.888889	0.777778	0.75	mutual_knn
P0725	P1590	0.629625	0.541283	0.583911	0.907695	0.909091	0.777778	0.75	mutual_knn
P0088	P1682	0.629554	0.535957	0.584484	0.921371	0.916667	0.777778	0.75	mutual_knn
P1069	P1526	0.629398	0.538626	0.583684	0.910597	0.916667	0.777778	0.75	mutual_knn
P0059	P0249	0.628997	0.548995	0.581997	0.893616	0.888889	0.777778	0.75	mutual_knn
P2509	P2672	0.628076	0.543205	0.602446	0.838885	0.888889	0.8	0.75	mutual_knn
P1144	P1642	0.626932	0.541742	0.579316	0.914979	0.888889	0.777778	0.75	mutual_knn
P0512	P0930	0.626144	0.530404	0.564973	0.897218	1.0	0.777778	0.75	mutual_knn
P0526	P1244	0.625669	0.539992	0.571405	0.910137	0.916667	0.777778	0.75	mutual_knn
P0774	P1633	0.625482	0.550938	0.607833	0.74818	0.9	0.777778	0.75	mutual_knn
P0564	P1788	0.625387	0.562391	0.617791	0.76084	0.8	0.777778	0.75	mutual_knn
P0225	P1098	0.625385	0.523865	0.571951	0.894628	1.0	0.777778	0.75	mutual_knn
P1074	P1171	0.625331	0.541653	0.564431	0.840364	1.0	0.777778	0.75	mutual_knn
P0698	P1408	0.625155	0.531607	0.558897	0.903182	1.0	0.777778	0.75	mutual_knn
P0177	P1316	0.624682	0.560562	0.587672	0.744359	0.923077	0.777778	0.75	mutual_knn
P0788	P1553	0.624468	0.538475	0.570262	0.908957	0.916667	0.777778	0.75	mutual_knn
P0860	P1406	0.623782	0.557225	0.599753	0.742287	0.888889	0.777778	0.75	mutual_knn
P0951	P1769	0.623647	0.561296	0.594685	0.729245	0.9	0.777778	0.75	mutual_knn
P1754	P2063	0.623353	0.541078	0.573182	0.903658	0.888889	0.777778	0.75	mutual_knn
P0331	P1704	0.622991	0.5461	0.570233	0.876651	0.9	0.777778	0.75	mutual_knn
P0199	P0545	0.622697	0.517489	0.572132	0.895804	1.0	0.777778	0.75	mutual_knn
