left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0890	P1028	0.667499	0.594792	0.62304	0.81778	1.0	0.8	0.75	mutual_knn
P0088	P0301	0.66292	0.562987	0.633504	0.878499	1.0	0.777778	0.75	mutual_knn
P1286	P1583	0.662534	0.605787	0.613882	0.750714	1.0	0.8	0.75	mutual_knn
P0234	P0497	0.662319	0.571072	0.614173	0.903756	1.0	0.777778	0.75	mutual_knn
P0272	P0582	0.65651	0.576139	0.594037	0.893349	1.0	0.777778	0.75	mutual_knn
P0346	P0429	0.653567	0.551843	0.61028	0.916395	1.0	0.777778	0.75	mutual_knn
P0005	P0107	0.652614	0.567396	0.601512	0.867563	1.0	0.777778	0.75	mutual_knn
P0164	P0205	0.650069	0.571585	0.589939	0.863771	1.0	0.777778	0.75	mutual_knn
P0078	P0331	0.649182	0.55291	0.60173	0.897674	1.0	0.777778	0.75	mutual_knn
P0048	P0158	0.649163	0.577462	0.625862	0.702532	1.0	0.777778	0.75	mutual_knn
P0505	P0536	0.647842	0.580063	0.625626	0.678444	1.0	0.777778	0.75	mutual_knn
P0098	P0281	0.647739	0.584212	0.605366	0.729654	1.0	0.777778	0.75	mutual_knn
P0550	P0635	0.6476	0.544037	0.579381	1.0	1.0	0.714286	0.666667	mutual_knn
P1178	P1564	0.647435	0.565189	0.587389	0.875132	1.0	0.8	0.75	mutual_knn
P0942	P1569	0.647234	0.5454	0.619924	0.848307	1.0	0.8	0.75	mutual_knn
P0320	P0483	0.646717	0.549671	0.593012	0.918106	1.0	0.777778	0.75	mutual_knn
P0021	P0228	0.646673	0.543406	0.606092	0.900079	1.0	0.777778	0.75	mutual_knn
P0942	P1502	0.646658	0.542107	0.622512	0.848307	1.0	0.8	0.75	mutual_knn
P0193	P0277	0.646638	0.574571	0.578215	0.857061	1.0	0.777778	0.75	mutual_knn
P1161	P1653	0.646298	0.567007	0.58095	0.878124	1.0	0.8	0.75	mutual_knn
P0129	P0555	0.646166	0.543549	0.606661	0.892377	1.0	0.777778	0.75	mutual_knn
P0064	P0357	0.645982	0.554619	0.595661	0.879218	1.0	0.777778	0.75	mutual_knn
P0873	P1125	0.645822	0.55228	0.601604	0.867348	1.0	0.8	0.75	mutual_knn
P0825	P0928	0.645143	0.545504	0.570475	1.0	1.0	0.714286	0.666667	mutual_knn
P0802	P0831	0.644626	0.551157	0.592913	0.890858	1.0	0.8	0.75	mutual_knn
P1026	P1564	0.644309	0.556892	0.59398	0.858142	1.0	0.8	0.75	mutual_knn
P0038	P0123	0.643695	0.566275	0.628498	0.688965	1.0	0.777778	0.75	mutual_knn
P1072	P1406	0.643401	0.538744	0.616917	0.850459	1.0	0.8	0.75	mutual_knn
P0348	P0581	0.643115	0.583882	0.598428	0.709185	1.0	0.833333	0.8	mutual_knn
P0312	P0526	0.643039	0.55858	0.586124	0.865349	1.0	0.777778	0.75	mutual_knn
P0063	P0246	0.642876	0.55286	0.59249	0.867175	1.0	0.777778	0.75	mutual_knn
P1009	P1331	0.642707	0.556072	0.585527	0.8754	1.0	0.8	0.75	mutual_knn
P0430	P0536	0.64256	0.546048	0.596981	0.878955	1.0	0.777778	0.75	mutual_knn
P0170	P0400	0.642474	0.548115	0.595892	0.8726	1.0	0.777778	0.75	mutual_knn
P0503	P0654	0.642335	0.538347	0.598105	0.907423	1.0	0.777778	0.75	mutual_knn
P0087	P0151	0.642053	0.557548	0.573601	0.903963	1.0	0.777778	0.75	mutual_knn
P0209	P0548	0.641538	0.545887	0.59351	0.8816	1.0	0.777778	0.75	mutual_knn
P0044	P0085	0.64138	0.551576	0.587744	0.874598	1.0	0.777778	0.75	mutual_knn
P0710	P1202	0.641008	0.552412	0.592935	0.848957	1.0	0.8	0.75	mutual_knn
P0084	P0236	0.640919	0.5412	0.58679	0.920027	1.0	0.777778	0.75	mutual_knn
P0775	P1537	0.640758	0.526989	0.617064	0.876409	1.0	0.8	0.75	mutual_knn
P0014	P0105	0.640753	0.544936	0.581272	0.920863	1.0	0.777778	0.75	mutual_knn
P0370	P0434	0.640464	0.556754	0.61592	0.743529	1.0	0.777778	0.75	mutual_knn
P0236	P0370	0.640002	0.547716	0.575792	0.920027	1.0	0.777778	0.75	mutual_knn
P0306	P0856	0.639897	0.540592	0.621736	0.790232	1.0	0.8	0.75	mutual_knn
P0007	P0280	0.639555	0.543407	0.585089	0.902405	1.0	0.777778	0.75	mutual_knn
P0106	P0202	0.639465	0.574844	0.595124	0.724919	1.0	0.777778	0.75	mutual_knn
P0619	P0779	0.638774	0.576312	0.608327	0.665186	1.0	0.777778	0.75	mutual_knn
P0346	P0440	0.63864	0.543917	0.591647	0.868008	1.0	0.777778	0.75	mutual_knn
P0223	P0374	0.638426	0.55241	0.619176	0.7313	1.0	0.777778	0.75	mutual_knn
P0080	P0081	0.638425	0.555272	0.609132	0.753558	1.0	0.777778	0.75	mutual_knn
P0228	P0263	0.638153	0.549406	0.574036	0.900079	1.0	0.777778	0.75	mutual_knn
P0329	P0599	0.638102	0.556797	0.570323	0.879301	1.0	0.777778	0.75	mutual_knn
P0016	P0401	0.63749	0.543817	0.578662	0.902405	1.0	0.777778	0.75	mutual_knn
P0306	P1525	0.637273	0.551207	0.600592	0.790232	1.0	0.8	0.75	mutual_knn
P0050	P0201	0.637124	0.534753	0.587574	0.908347	1.0	0.777778	0.75	mutual_knn
P0119	P0122	0.636744	0.546218	0.573455	0.902369	1.0	0.777778	0.75	mutual_knn
P0053	P0201	0.636467	0.555552	0.599976	0.764772	1.0	0.777778	0.75	mutual_knn
P0074	P0176	0.636235	0.538119	0.579444	0.912762	1.0	0.777778	0.75	mutual_knn
P0323	P0686	0.636203	0.555157	0.609435	0.730798	1.0	0.777778	0.75	mutual_knn
P0156	P0395	0.635647	0.543833	0.573313	0.902625	1.0	0.777778	0.75	mutual_knn
P0821	P1406	0.635538	0.522975	0.62708	0.807212	1.0	0.8	0.75	mutual_knn
P0285	P0540	0.635458	0.546585	0.580345	0.863737	1.0	0.777778	0.75	mutual_knn
P0037	P0298	0.635304	0.557968	0.603109	0.7313	1.0	0.777778	0.75	mutual_knn
